mass__g_,reclat,reclong
10.2,-84.0,168.0
5.1,-84.0,168.0
0.52,-84.0,168.0
1.97,-84.0,168.0
1.68,-84.0,168.0
77.6,-84.0,168.0
30.2,-84.0,168.0
1.1,-84.0,168.0
1.1,-84.0,168.0
26.7,-84.0,168.0
1.15,-84.0,168.0
1.69,-84.0,168.0
1.69,-84.0,168.0
3.8,-84.0,168.0
1.22,-84.0,168.0
8.6,-84.0,168.0
8.6,-84.0,168.0
8.7,-84.0,168.0
1.16,-84.0,168.0
1.18,-84.0,168.0
1.18,-84.0,168.0
1.93,-84.0,168.0
3.4,-84.0,168.0
3.4,-84.0,168.0
0.26,-84.0,168.0
16.1,-84.0,168.0
8.9,-84.0,168.0
9.6,-84.0,168.0
9.6,-84.0,168.0
2.2,-84.0,168.0
2.2,-84.0,168.0
0.34,-84.0,168.0
0.62,-84.0,168.0
0.48,-84.0,168.0
0.48,-84.0,168.0
1.5,-84.0,168.0
1.5,-84.0,168.0
2.4,-84.0,168.0
2.4,-84.0,168.0
13.0,-84.0,168.0
3.2,-84.0,168.0
1.54,-84.0,168.0
6.8,-84.0,168.0
21.2,-84.0,168.0
32.6,-84.0,168.0
14.4,-84.0,168.0
1.77,-84.0,168.0
6.2,-84.0,168.0
17.5,-84.0,168.0
17.5,-84.0,168.0
0.35,-84.0,168.0
0.33,-84.0,168.0
1.04,-84.0,168.0
4.1,-84.0,168.0
1.56,-84.0,168.0
4.6,-84.0,168.0
2.8,-84.0,168.0
4.1,-84.0,168.0
3.8,-84.0,168.0
7.0,-84.0,168.0
0.74,-84.0,168.0
4.6,-84.0,168.0
1.44,-84.0,168.0
1.64,-84.0,168.0
1.52,-84.0,168.0
1.79,-84.0,168.0
2.7,-84.0,168.0
5.6,-84.0,168.0
1.69,-84.0,168.0
9.8,-84.0,168.0
6.4,-84.0,168.0
1.85,-84.0,168.0
7.9,-84.0,168.0
7.1,-84.0,168.0
7.1,-84.0,168.0
1.48,-84.0,168.0
18.5,-84.0,168.0
2.2,-84.0,168.0
2.8,-84.0,168.0
11.5,-84.0,168.0
1.86,-84.0,168.0
9.3,-84.0,168.0
3.0,-84.0,168.0
2.9,-84.0,168.0
5.2,-84.0,168.0
3.8,-84.0,168.0
1.76,-84.0,168.0
0.34,-84.0,168.0
2.7,-84.0,168.0
1.96,-84.0,168.0
1.96,-84.0,168.0
1.76,-84.0,168.0
1.76,-84.0,168.0
10.0,-84.0,168.0
3.7,-84.0,168.0
17.4,-84.0,168.0
1.81,-84.0,168.0
103.9,-84.0,168.0
142.3,-84.0,168.0
104.0,-84.0,168.0
145.0,-84.0,168.0
17.8,-84.0,168.0
23.7,-84.0,168.0
47.5,-84.0,168.0
52.4,-84.0,168.0
25.7,-84.0,168.0
8.7,-84.0,168.0
6.2,-84.0,168.0
1.45,-84.0,168.0
1.12,-84.0,168.0
6.7,-84.0,168.0
1.78,-84.0,168.0
1.4,-84.0,168.0
17.1,-84.0,168.0
2.1,-84.0,168.0
3.6,-84.0,168.0
2.7,-84.0,168.0
1.4,-84.0,168.0
9.5,-84.0,168.0
5.9,-84.0,168.0
3.1,-84.0,168.0
4.4,-84.0,168.0
24.5,-84.0,168.0
22.0,-84.0,168.0
28.1,-84.0,168.0
14.5,-84.0,168.0
23.7,-84.0,168.0
36.4,-84.0,168.0
6.9,-84.0,168.0
6.9,-84.0,168.0
11.7,-84.0,168.0
2.4,-84.0,168.0
3.7,-84.0,168.0
12.4,-84.0,168.0
12.4,-84.0,168.0
0.9,-84.0,168.0
2.4,-84.0,168.0
2.4,-84.0,168.0
4.7,-84.0,168.0
3.2,-84.0,168.0
4.6,-84.0,168.0
4.6,-84.0,168.0
0.3,-84.0,168.0
1.1,-84.0,168.0
1.5,-84.0,168.0
3.5,-84.0,168.0
8.5,-84.0,168.0
22.2,-84.0,168.0
22.2,-84.0,168.0
0.9,-84.0,168.0
4.4,-84.0,168.0
1.4,-84.0,168.0
19.4,-84.0,168.0
3.3,-84.0,168.0
3.3,-84.0,168.0
0.7,-84.0,168.0
1.3,-84.0,168.0
4.5,-84.0,168.0
1.1,-84.0,168.0
3.2,-84.0,168.0
4.5,-84.0,168.0
9.2,-84.0,168.0
3.7,-84.0,168.0
1.4,-84.0,168.0
1.4,-84.0,168.0
0.7,-84.0,168.0
0.8,-84.0,168.0
1.0,-84.0,168.0
2.2,-84.0,168.0
2.3,-84.0,168.0
3.1,-84.0,168.0
3.1,-84.0,168.0
3.1,-84.0,168.0
2.3,-84.0,168.0
2.2,-84.0,168.0
7.9,-84.0,168.0
8.8,-84.0,168.0
1.8,-84.0,168.0
2.08,-84.0,168.0
1.97,-84.0,168.0
2.81,-84.0,168.0
4.46,-84.0,168.0
2.19,-84.0,168.0
0.15,-84.0,168.0
4.66,-84.0,168.0
3.19,-84.0,168.0
10.1,-84.0,168.0
4.7,-84.0,168.0
48.5,-84.0,168.0
13.6,-84.0,168.0
31.4,-84.0,168.0
14.6,-84.0,168.0
10.8,-84.0,168.0
2.0,-84.0,168.0
3.8,-84.0,168.0
3.8,-84.0,168.0
0.3,-84.0,168.0
3.4,-84.0,168.0
3.6,-84.0,168.0
0.9,-84.0,168.0
1.9,-84.0,168.0
2.2,-84.0,168.0
1.7,-84.0,168.0
0.7,-84.0,168.0
4.8,-84.0,168.0
1.3,-84.0,168.0
3.3,-84.0,168.0
1.3,-84.0,168.0
1.5,-84.0,168.0
1.5,-84.0,168.0
1.3,-84.0,168.0
1.3,-84.0,168.0
3.9,-84.0,168.0
3.2,-84.0,168.0
4.1,-84.0,168.0
2.7,-84.0,168.0
3.0,-84.0,168.0
21.8,-84.0,168.0
9.5,-84.0,168.0
1.8,-84.0,168.0
1.4,-84.0,168.0
6.1,-84.0,168.0
3.5,-84.0,168.0
27.1,-84.0,168.0
2.0,-84.0,168.0
2.6,-84.0,168.0
8.9,-84.0,168.0
2.1,-84.0,168.0
2.5,-84.0,168.0
2.1,-84.0,168.0
6.8,-84.0,168.0
7.9,-84.0,168.0
2.2,-84.0,168.0
6.2,-84.0,168.0
1.6,-84.0,168.0
1.6,-84.0,168.0
6.2,-84.0,168.0
6.2,-84.0,168.0
0.9,-84.0,168.0
1.2,-84.0,168.0
3.1,-84.0,168.0
5.8,-84.0,168.0
3.4,-84.0,168.0
2.1,-84.0,168.0
2.4,-84.0,168.0
4.7,-84.0,168.0
6.4,-84.0,168.0
6.4,-84.0,168.0
0.8,-84.0,168.0
8.9,-84.0,168.0
5.2,-84.0,168.0
13.4,-84.0,168.0
11.2,-84.0,168.0
2.5,-84.0,168.0
2.5,-84.0,168.0
3.1,-84.0,168.0
4.2,-84.0,168.0
4.2,-84.0,168.0
0.7,-84.0,168.0
1.1,-84.0,168.0
0.5,-84.0,168.0
0.5,-84.0,168.0
2.1,-84.0,168.0
3.8,-84.0,168.0
3.8,-84.0,168.0
25.1,-84.0,168.0
26.8,-84.0,168.0
10.4,-84.0,168.0
13.3,-84.0,168.0
55.0,-84.0,168.0
31.9,-84.0,168.0
27.0,-84.0,168.0
23.0,-84.0,168.0
13.0,-84.0,168.0
9.4,-84.0,168.0
28.9,-84.0,168.0
16.1,-84.0,168.0
11.7,-84.0,168.0
11.6,-84.0,168.0
6.4,-84.0,168.0
26.1,-84.0,168.0
1.3,-84.0,168.0
1.1,-84.0,168.0
2.8,-84.0,168.0
1.8,-84.0,168.0
5.9,-84.0,168.0
7.4,-84.0,168.0
4.4,-84.0,168.0
64.3,-84.0,168.0
37.6,-84.0,168.0
31.2,-84.0,168.0
46.9,-84.0,168.0
27.8,-84.0,168.0
36.3,-84.0,168.0
27.0,-84.0,168.0
51.8,-84.0,168.0
29.3,-84.0,168.0
21.6,-84.0,168.0
29.8,-84.0,168.0
5.5,-84.0,168.0
4.3,-84.0,168.0
5.8,-84.0,168.0
4.9,-84.0,168.0
3.4,-84.0,168.0
9.5,-84.0,168.0
6.2,-84.0,168.0
2.5,-84.0,168.0
1.1,-84.0,168.0
1.4,-84.0,168.0
1.3,-84.0,168.0
1.2,-84.0,168.0
3.9,-84.0,168.0
3.8,-84.0,168.0
4.6,-84.0,168.0
20.6,-84.0,168.0
4.6,-84.0,168.0
2.3,-84.0,168.0
6.2,-84.0,168.0
18.3,-84.0,168.0
1.6,-84.0,168.0
1.3,-84.0,168.0
3.6,-84.0,168.0
2.2,-84.0,168.0
4.8,-84.0,168.0
5.1,-84.0,168.0
2.3,-84.0,168.0
3.4,-84.0,168.0
1.4,-84.0,168.0
7.3,-84.0,168.0
10.1,-84.0,168.0
2.6,-84.0,168.0
12.8,-84.0,168.0
24.9,-84.0,168.0
4.6,-84.0,168.0
6.6,-84.0,168.0
10.3,-84.0,168.0
10.1,-84.0,168.0
15.0,-84.0,168.0
34.2,-84.0,168.0
2.4,-84.0,168.0
1.0,-84.0,168.0
2.2,-84.0,168.0
1.14,-84.0,168.0
33.4,-84.0,168.0
9.0,-84.0,168.0
18.1,-84.0,168.0
11.1,-84.0,168.0
7.2,-84.0,168.0
2.5,-84.0,168.0
2.4,-84.0,168.0
3.5,-84.0,168.0
2.3,-84.0,168.0
3.0,-84.0,168.0
3.0,-84.0,168.0
1.7,-84.0,168.0
3.4,-84.0,168.0
23.5,-84.0,168.0
3.9,-84.0,168.0
1.6,-84.0,168.0
2.1,-84.0,168.0
8.4,-84.0,168.0
1.9,-84.0,168.0
3.3,-84.0,168.0
1.9,-84.0,168.0
3.1,-84.0,168.0
8.4,-84.0,168.0
5.2,-84.0,168.0
5.2,-84.0,168.0
1.5,-84.0,168.0
3.0,-84.0,168.0
2.5,-84.0,168.0
2.5,-84.0,168.0
5.1,-84.0,168.0
2.9,-84.0,168.0
2.9,-84.0,168.0
23.2,-84.0,168.0
14.4,-84.0,168.0
15.1,-84.0,168.0
2.7,-84.0,168.0
2.7,-84.0,168.0
0.2,-84.0,168.0
0.5,-84.0,168.0
0.8,-84.0,168.0
12.4,-84.0,168.0
3.7,-84.0,168.0
9.6,-84.0,168.0
10.9,-84.0,168.0
18.7,-84.0,168.0
5.2,-84.0,168.0
4.1,-84.0,168.0
6.1,-84.0,168.0
4.7,-84.0,168.0
4.7,-84.0,168.0
0.5,-84.0,168.0
0.3,-84.0,168.0
1.3,-84.0,168.0
3.4,-84.0,168.0
1.0,-84.0,168.0
2.0,-84.0,168.0
0.51,-84.0,168.0
1.25,-84.0,168.0
3.52,-84.0,168.0
2.3,-84.0,168.0
1.49,-84.0,168.0
0.45,-84.0,168.0
1.7,-84.0,168.0
5.1,-84.0,168.0
6.2,-84.0,168.0
1.5,-84.0,168.0
1.5,-84.0,168.0
5.3,-84.0,168.0
2.1,-84.0,168.0
1.3,-84.0,168.0
1.5,-84.0,168.0
2.5,-84.0,168.0
3.5,-84.0,168.0
1.4,-84.0,168.0
3.1,-84.0,168.0
4.2,-84.0,168.0
13.5,-84.0,168.0
6.9,-84.0,168.0
39.1,-84.0,168.0
49.0,-84.0,168.0
24.1,-84.0,168.0
33.7,-84.0,168.0
15.3,-84.0,168.0
8.9,-84.0,168.0
9.6,-84.0,168.0
9.2,-84.0,168.0
1.78,-84.0,168.0
1.13,-84.0,168.0
2.8,-84.0,168.0
3.8,-84.0,168.0
2.7,-84.0,168.0
15.0,-84.0,168.0
2.1,-84.0,168.0
3.7,-84.0,168.0
2.7,-84.0,168.0
2.3,-84.0,168.0
1.5,-84.0,168.0
1.3,-84.0,168.0
22.4,-84.0,168.0
13.9,-84.0,168.0
3.0,-84.0,168.0
10.1,-84.0,168.0
3.6,-84.0,168.0
3.6,-84.0,168.0
2.1,-84.0,168.0
4.2,-84.0,168.0
4.2,-84.0,168.0
0.4,-84.0,168.0
38.2,-84.0,168.0
40.6,-84.0,168.0
42.0,-84.0,168.0
22.7,-84.0,168.0
39.8,-84.0,168.0
54.2,-84.0,168.0
26.0,-84.0,168.0
14.8,-84.0,168.0
5.3,-84.0,168.0
9.7,-84.0,168.0
6.4,-84.0,168.0
6.8,-84.0,168.0
5.5,-84.0,168.0
1.5,-84.0,168.0
3.7,-84.0,168.0
3.7,-84.0,168.0
1.8,-84.0,168.0
1.8,-84.0,168.0
0.4,-84.0,168.0
0.3,-84.0,168.0
6.4,-84.0,168.0
6.4,-84.0,168.0
0.7,-84.0,168.0
1.2,-84.0,168.0
14.9,-84.0,168.0
6.0,-84.0,168.0
3.0,-84.0,168.0
3.4,-84.0,168.0
1.3,-84.0,168.0
12.1,-84.0,168.0
2.8,-84.0,168.0
13.9,-84.0,168.0
28.3,-84.0,168.0
1.3,-84.0,168.0
1.3,-84.0,168.0
23.9,-84.0,168.0
15.2,-84.0,168.0
3.5,-84.0,168.0
33.0,-84.0,168.0
4.3,-84.0,168.0
9.5,-84.0,168.0
12.5,-84.0,168.0
4.2,-84.0,168.0
7.4,-84.0,168.0
7.0,-84.0,168.0
7.0,-84.0,168.0
4.2,-84.0,168.0
4.2,-84.0,168.0
7.3,-84.0,168.0
16.8,-84.0,168.0
2.2,-84.0,168.0
4.0,-84.0,168.0
5.1,-84.0,168.0
7.3,-84.0,168.0
4.9,-84.0,168.0
8.9,-84.0,168.0
13.8,-84.0,168.0
6.1,-84.0,168.0
12.3,-84.0,168.0
41.9,-84.0,168.0
47.0,-84.0,168.0
11.4,-84.0,168.0
22.16,-84.0,168.0
14.6,-84.0,168.0
9.9,-84.0,168.0
8.3,-84.0,168.0
6.9,-84.0,168.0
12.5,-84.0,168.0
7.7,-84.0,168.0
1.3,-84.0,168.0
1.3,-84.0,168.0
3.7,-84.0,168.0
7.0,-84.0,168.0
3.0,-84.0,168.0
3.2,-84.0,168.0
3.2,-84.0,168.0
1.4,-84.0,168.0
1.4,-84.0,168.0
0.5,-84.0,168.0
0.8,-84.0,168.0
0.77,-84.0,168.0
24.9,-84.0,168.0
26.0,-84.0,168.0
10.3,-84.0,168.0
4.6,-84.0,168.0
18.4,-84.0,168.0
0.7,-84.0,168.0
6.1,-84.0,168.0
2.5,-84.0,168.0
57.2,-84.0,168.0
86.1,-84.0,168.0
4.8,-84.0,168.0
10.5,-84.0,168.0
10.6,-84.0,168.0
20.7,-84.0,168.0
14.1,-84.0,168.0
41.5,-84.0,168.0
36.9,-84.0,168.0
24.8,-84.0,168.0
19.3,-84.0,168.0
11.0,-84.0,168.0
39.1,-84.0,168.0
11.8,-84.0,168.0
18.1,-84.0,168.0
13.2,-84.0,168.0
11.7,-84.0,168.0
10.5,-84.0,168.0
4.0,-84.0,168.0
24.0,-84.0,168.0
22.7,-84.0,168.0
1.2,-84.0,168.0
28.6,-84.0,168.0
7.3,-84.0,168.0
15.7,-84.0,168.0
6.6,-84.0,168.0
0.7,-84.0,168.0
11.8,-84.0,168.0
27.2,-84.0,168.0
24.8,-84.0,168.0
26.2,-84.0,168.0
21.8,-84.0,168.0
14.9,-84.0,168.0
2.4,-84.0,168.0
21.3,-84.0,168.0
3.0,-84.0,168.0
5.3,-84.0,168.0
402.7,-84.0,168.0
1272.5,-84.0,168.0
394.7,-84.0,168.0
73.4,-84.0,168.0
17.4,-84.0,168.0
18.2,-84.0,168.0
3.6,-84.0,168.0
23.4,-84.0,168.0
1.9,-84.0,168.0
5.2,-84.0,168.0
29.0,-84.0,168.0
13.9,-84.0,168.0
15.5,-84.0,168.0
8.5,-84.0,168.0
18.4,-84.0,168.0
3.9,-84.0,168.0
52.9,-84.0,168.0
7.8,-84.0,168.0
9.6,-84.0,168.0
9.1,-84.0,168.0
463.0,-84.0,168.0
1.97,-84.0,168.0
2.3,-84.0,168.0
1.19,-84.0,168.0
11.7,-84.0,168.0
15.8,-84.0,168.0
2.4,-84.0,168.0
30.5,-84.0,168.0
87.2,-84.0,168.0
62.6,-84.0,168.0
1.0,-84.0,168.0
6.3,-84.0,168.0
0.8,-84.0,168.0
4.7,-84.0,168.0
33.5,-84.0,168.0
10.6,-84.0,168.0
3.8,-84.0,168.0
4.2,-84.0,168.0
0.62,-84.0,168.0
96.4,-84.0,168.0
1.4,-84.0,168.0
0.5,-84.0,168.0
0.8,-84.0,168.0
4.9,-84.0,168.0
8.8,-84.0,168.0
22.1,-84.0,168.0
19.9,-84.0,168.0
10.7,-84.0,168.0
31.0,-84.0,168.0
10.6,-84.0,168.0
413.8,-84.0,168.0
11.4,-84.0,168.0
39.4,-84.0,168.0
24.8,-84.0,168.0
22000.0,-84.0,168.0
55.0,-84.0,168.0
2.8,-84.0,168.0
2.1,-84.0,168.0
1.4,-84.0,168.0
1.8,-84.0,168.0
1.5,-84.0,168.0
7.4,-84.0,168.0
452.6,-84.0,168.0
57.2,-84.0,168.0
3.2,-84.0,168.0
0.387,-84.0,168.0
5.1,-84.0,168.0
6.8,-84.0,168.0
2.1,-84.0,168.0
1.5,-84.0,168.0
15.4,-84.0,168.0
165.4,-84.0,168.0
13.6,-84.0,168.0
2358.3,-84.0,168.0
1384.3,-84.0,168.0
164.2,-84.0,168.0
48.0,-84.0,168.0
3.3,-84.0,168.0
11.3,-84.0,168.0
51.9,-84.0,168.0
50.7,-84.0,168.0
13.9,-84.0,168.0
69.7,-84.0,168.0
2.7,-84.0,168.0
64.0,-84.0,168.0
133.1,-84.0,168.0
24.5,-84.0,168.0
8.3,-84.0,168.0
1.7,-84.0,168.0
0.6,-84.0,168.0
5.6,-84.0,168.0
142.3,-84.0,168.0
75.1,-84.0,168.0
8.8,-84.0,168.0
3.1,-84.0,168.0
1.5,-84.0,168.0
24.3,-84.0,168.0
2.1,-84.0,168.0
13.4,-84.0,168.0
2.5,-84.0,168.0
6.6,-84.0,168.0
3.2,-84.0,168.0
23.4,-84.0,168.0
12.0,-84.0,168.0
1.41,-84.21667,160.5
0.59,-84.21667,160.5
0.45,-84.21667,160.5
2.08,-84.21667,160.5
1055.6,-84.21667,160.5
312.8,-84.21667,160.5
6441.5,-84.21667,160.5
201.1,-84.21667,160.5
61.1,-84.21667,160.5
11.7,-84.21667,160.5
10.6,-84.21667,160.5
41.3,-84.21667,160.5
24.9,-84.21667,160.5
14.3,-84.21667,160.5
17.0,-84.21667,160.5
14.0,-84.21667,160.5
35.1,-84.21667,160.5
6.63,-84.21667,160.5
6.8,-84.21667,160.5
5.85,-84.21667,160.5
8.78,-84.21667,160.5
1.76,-84.21667,160.5
2.53,-84.21667,160.5
4.03,-84.21667,160.5
17.56,-84.21667,160.5
6.02,-84.21667,160.5
1.7,-84.21667,160.5
3.1,-84.21667,160.5
6.4,-84.21667,160.5
2.6,-84.21667,160.5
7.79,-84.21667,160.5
19.03,-84.21667,160.5
5.88,-84.21667,160.5
7.25,-84.21667,160.5
3.98,-84.21667,160.5
133.4,-84.21667,160.5
29.5,-84.21667,160.5
45.5,-84.21667,160.5
14.0,-84.21667,160.5
4.7,-84.21667,160.5
2.58,-84.21667,160.5
9.59,-84.21667,160.5
23.27,-84.21667,160.5
3.18,-84.21667,160.5
5.15,-84.21667,160.5
0.36,-84.21667,160.5
0.48,-84.21667,160.5
3.8,-84.21667,160.5
2.36,-84.21667,160.5
14.15,-84.21667,160.5
0.77,-84.21667,160.5
0.16,-84.21667,160.5
4.45,-84.21667,160.5
12.55,-84.21667,160.5
57.97,-84.21667,160.5
1.19,-84.21667,160.5
2.1,-84.21667,160.5
14.1,-84.21667,160.5
1.1,-84.21667,160.5
1.9,-84.21667,160.5
321.4,-84.21667,160.5
142.6,-84.21667,160.5
148.1,-84.21667,160.5
322.5,-84.21667,160.5
430.0,-84.21667,160.5
86.2,-84.21667,160.5
20.4,-84.21667,160.5
6988.4,-84.21667,160.5
5369.9,-84.21667,160.5
844.4,-84.21667,160.5
2247.3,-84.21667,160.5
1453.0,-84.21667,160.5
920.8,-84.21667,160.5
718.7,-84.21667,160.5
233.7,-84.21667,160.5
200.5,-84.21667,160.5
159.8,-84.21667,160.5
101.6,-84.21667,160.5
115.6,-84.21667,160.5
91.8,-84.21667,160.5
33.6,-84.21667,160.5
98.4,-84.21667,160.5
80.0,-84.21667,160.5
42.6,-84.21667,160.5
30.8,-84.21667,160.5
106.2,-84.21667,160.5
113.3,-84.21667,160.5
52.7,-84.21667,160.5
94.0,-84.21667,160.5
38.1,-84.21667,160.5
5.9,-84.21667,160.5
19.2,-84.21667,160.5
62.2,-84.21667,160.5
12.7,-84.21667,160.5
20.7,-84.21667,160.5
31.4,-84.21667,160.5
49.8,-84.21667,160.5
41.3,-84.21667,160.5
71.6,-84.21667,160.5
107.9,-84.21667,160.5
36.9,-84.21667,160.5
36.9,-84.21667,160.5
34.4,-84.21667,160.5
3.12,-84.21667,160.5
0.38,-84.21667,160.5
1.04,-84.21667,160.5
9.46,-84.21667,160.5
2.38,-84.21667,160.5
0.24,-84.21667,160.5
3.02,-84.21667,160.5
0.2,-84.21667,160.5
7.6,-84.21667,160.5
0.2,-84.21667,160.5
1.5,-84.21667,160.5
32.9,-84.21667,160.5
34.4,-84.21667,160.5
29.7,-84.21667,160.5
5.31,-84.21667,160.5
0.24,-84.21667,160.5
74.8,-84.21667,160.5
102.9,-84.21667,160.5
6.8,-84.21667,160.5
7.63,-84.21667,160.5
2.59,-84.21667,160.5
0.2,-84.21667,160.5
0.36,-84.21667,160.5
0.55,-84.21667,160.5
0.21,-84.21667,160.5
0.6,-84.21667,160.5
0.12,-84.21667,160.5
0.77,-84.21667,160.5
0.31,-84.21667,160.5
0.4,-84.21667,160.5
10.68,-84.21667,160.5
125.4,-84.21667,160.5
66.7,-84.21667,160.5
63.0,-84.21667,160.5
219.1,-84.21667,160.5
180.3,-84.21667,160.5
213.5,-84.21667,160.5
223.7,-84.21667,160.5
175.6,-84.21667,160.5
151.5,-84.21667,160.5
137.6,-84.21667,160.5
10.4,-84.21667,160.5
52.5,-84.21667,160.5
41.2,-84.21667,160.5
79.1,-84.21667,160.5
88.2,-84.21667,160.5
73.6,-84.21667,160.5
40.4,-84.21667,160.5
10.48,-84.21667,160.5
8.06,-84.21667,160.5
254.2,-84.21667,160.5
1094.6,-84.21667,160.5
1244.2,-84.21667,160.5
1198.7,-84.21667,160.5
411.0,-84.21667,160.5
2.57,-84.21667,160.5
13.7,-84.21667,160.5
4.3,-84.21667,160.5
0.6,-84.21667,160.5
1.1,-84.21667,160.5
1.2,-84.21667,160.5
54.5,-84.21667,160.5
0.9,-84.21667,160.5
12.3,-84.21667,160.5
1.78,-84.21667,160.5
1.81,-84.21667,160.5
0.18,-84.21667,160.5
0.11,-84.21667,160.5
19.4,-84.21667,160.5
9.7,-84.21667,160.5
11.8,-84.21667,160.5
1.2,-84.21667,160.5
157.2,-84.21667,160.5
4112.1,-84.21667,160.5
1142.3,-84.21667,160.5
204.1,-84.21667,160.5
20.86,-84.21667,160.5
0.38,-84.21667,160.5
1433.0,-84.21667,160.5
770.8,-84.21667,160.5
684.7,-84.21667,160.5
319.3,-84.21667,160.5
13.3,-84.21667,160.5
1288.0,-84.21667,160.5
1103.8,-84.21667,160.5
318.7,-84.21667,160.5
293.9,-84.21667,160.5
105.1,-84.21667,160.5
30.0,-84.21667,160.5
16.6,-84.21667,160.5
76.9,-84.21667,160.5
21.9,-84.21667,160.5
69.2,-84.21667,160.5
147.5,-84.21667,160.5
112.9,-84.21667,160.5
31.3,-84.21667,160.5
58.1,-84.21667,160.5
37.0,-84.21667,160.5
126.4,-84.21667,160.5
28.1,-84.21667,160.5
84.4,-84.21667,160.5
31.5,-84.21667,160.5
94.7,-84.21667,160.5
137.5,-84.21667,160.5
17.2,-84.21667,160.5
66.0,-84.21667,160.5
14.4,-84.21667,160.5
0.3,-84.21667,160.5
7.2,-84.21667,160.5
1.27,-84.21667,160.5
10.11,-84.21667,160.5
177.3,-84.21667,160.5
20.9,-84.21667,160.5
37.9,-84.21667,160.5
16.2,-84.21667,160.5
5.61,-84.21667,160.5
17.9,-84.21667,160.5
188.6,-84.21667,160.5
110.4,-84.21667,160.5
74.4,-84.21667,160.5
26.6,-84.21667,160.5
20.6,-84.21667,160.5
3.54,-84.21667,160.5
6.7,-84.21667,160.5
1.37,-84.21667,160.5
1.02,-84.21667,160.5
10.49,-84.21667,160.5
3.4,-84.21667,160.5
9.92,-84.21667,160.5
0.15,-84.21667,160.5
17.01,-84.21667,160.5
7.94,-84.21667,160.5
2.3,-84.21667,160.5
54.2,-84.21667,160.5
0.22,-84.21667,160.5
96.6,-84.21667,160.5
7.5,-84.21667,160.5
0.24,-84.21667,160.5
0.28,-84.21667,160.5
120.5,-84.21667,160.5
196.9,-84.21667,160.5
26.7,-84.21667,160.5
752.2,-84.21667,160.5
128.1,-84.21667,160.5
98.4,-84.21667,160.5
134.1,-84.21667,160.5
28.9,-84.21667,160.5
345.3,-84.21667,160.5
167.5,-84.21667,160.5
110.9,-84.21667,160.5
192.8,-84.21667,160.5
20.3,-84.21667,160.5
19.3,-84.21667,160.5
35.3,-84.21667,160.5
3.7,-84.21667,160.5
9.1,-84.21667,160.5
5.7,-84.21667,160.5
754.3,-84.21667,160.5
61.2,-84.21667,160.5
662.5,-84.21667,160.5
95.8,-79.68333,155.75
7.51,-79.68333,155.75
624.4,-79.68333,155.75
15.35,-79.68333,155.75
17.27,-79.68333,155.75
25.57,-79.68333,155.75
41.75,-79.68333,155.75
36.37,-79.68333,155.75
14.0,-79.68333,155.75
52.84,-79.68333,155.75
32.59,-79.68333,155.75
15.42,-79.68333,155.75
50.92,-79.68333,155.75
18.01,-79.68333,155.75
21.82,-79.68333,155.75
7.89,-79.68333,155.75
7.44,-79.68333,155.75
28.8,-79.68333,155.75
233.5,-79.68333,155.75
115.7,-79.68333,155.75
86.3,-79.68333,155.75
81.9,-79.68333,155.75
1469.6,-79.68333,155.75
89.29,-79.68333,155.75
114.82,-79.68333,155.75
118.26,-79.68333,155.75
113.77,-79.68333,155.75
53.37,-79.68333,155.75
166.85,-79.68333,155.75
71.18,-79.68333,155.75
125.21,-79.68333,155.75
106.49,-79.68333,155.75
100.78,-79.68333,155.75
40.72,-79.68333,155.75
34.24,-79.68333,155.75
40.48,-79.68333,155.75
19.44,-79.68333,155.75
45.14,-79.68333,155.75
12.5,-79.68333,155.75
51.19,-79.68333,155.75
13.24,-79.68333,155.75
4.09,-79.68333,155.75
2.09,-79.68333,155.75
12.43,-79.68333,155.75
13.7,-79.68333,155.75
6.35,-79.68333,155.75
4.09,-79.68333,155.75
1.42,-79.68333,155.75
8.42,-79.68333,155.75
62.77,-79.68333,155.75
10.59,-79.68333,155.75
38.11,-79.68333,155.75
40.05,-79.68333,155.75
41.7,-79.68333,155.75
28.1,-79.68333,155.75
81.2,-79.68333,155.75
46.5,-79.68333,155.75
18.14,-79.68333,155.75
23.83,-79.68333,155.75
9.4,-79.68333,155.75
19.16,-79.68333,155.75
1.43,-79.68333,155.75
15.08,-79.68333,155.75
17.97,-79.68333,155.75
23.28,-79.68333,155.75
6.96,-79.68333,155.75
20.95,-79.68333,155.75
33.48,-79.68333,155.75
27.62,-79.68333,155.75
17.72,-79.68333,155.75
15.29,-79.68333,155.75
409.6,-79.68333,155.75
174.8,-79.68333,155.75
131.9,-79.68333,155.75
100.5,-79.68333,155.75
114.1,-79.68333,155.75
46.9,-79.68333,155.75
91.1,-79.68333,155.75
63.7,-79.68333,155.75
48.5,-79.68333,155.75
55.6,-79.68333,155.75
22.2,-79.68333,155.75
58.2,-79.68333,155.75
75.2,-79.68333,155.75
52.5,-79.68333,155.75
1149.2,-79.68333,155.75
159.08,-79.68333,155.75
7.23,-79.68333,155.75
33.8,-79.68333,155.75
16.67,-79.68333,155.75
8.97,-79.68333,155.75
19.07,-79.68333,155.75
9.63,-79.68333,155.75
3.52,-79.68333,155.75
1624.7,-79.68333,155.75
1299.6,-79.68333,155.75
872.0,-79.68333,155.75
1631.5,-79.68333,155.75
1181.3,-79.68333,155.75
1231.6,-79.68333,155.75
1148.7,-79.68333,155.75
